iteration,tot_theta_change,win,reward,epsilon
88.0,0.3190537856040756,1.0,0.0,0.0
89.0,0.32974275128290775,0.0,-4.0,0.0
90.0,0.3314635430937832,0.0,-5.0,0.0
91.0,0.3420342553159405,0.0,-8.0,0.0
92.0,0.35339801166690643,0.0,-4.0,0.0
93.0,0.356139187777748,0.0,-6.0,0.0
94.0,0.35226187190858715,0.0,-8.0,0.0
95.0,0.3450948853386412,1.0,0.0,0.0
96.0,0.34831186644094236,0.0,-6.0,0.0
97.0,0.356665893729844,0.0,-9.0,0.0
98.0,0.35802887044440546,0.0,-7.0,0.0
99.0,0.3565922141903866,0.0,-8.0,0.0
100.0,0.3624719894254374,1.0,0.0,0.0
101.0,0.3579103417160808,1.0,0.0,0.0
102.0,0.36551784044694624,0.0,-2.0,0.0
103.0,0.3616656727586845,0.0,-8.0,0.0
104.0,0.3677597675518637,0.0,-9.0,0.0
105.0,0.3846231618021236,0.0,-9.0,0.0
106.0,0.3888610285446003,1.0,0.0,0.0
107.0,0.38687380847053826,1.0,0.0,0.0
108.0,0.38269502114336384,1.0,1.0,0.0
109.0,0.38034100280819605,0.0,-2.0,0.0
110.0,0.3788703547778705,0.0,-6.0,0.0
111.0,0.37300616758924454,1.0,0.0,0.0
112.0,0.3760593881579808,0.0,-6.0,0.0
113.0,0.37631045266032614,0.0,-8.0,0.0
114.0,0.36846259437687773,0.0,-5.0,0.0
115.0,0.3704019986089359,0.0,-9.0,0.0
116.0,0.3658086846038507,1.0,2.0,0.0
117.0,0.37287661272535877,0.0,-8.0,0.0
118.0,0.3794753522672559,0.0,-8.0,0.0
119.0,0.38802344636354386,0.0,-1.0,0.0
120.0,0.3812955149973928,1.0,0.0,0.0
121.0,0.38333584133096976,0.0,-9.0,0.0
122.0,0.3863809980055163,1.0,0.0,0.0
123.0,0.38802803825237464,1.0,0.0,0.0
124.0,0.3867890852364559,1.0,0.0,0.0
125.0,0.3859286038424376,0.0,-7.0,0.0
126.0,0.3808549204041241,1.0,0.0,0.0
127.0,0.3829677063481833,0.0,-8.0,0.0
128.0,0.38409791679350486,0.0,-8.0,0.0
129.0,0.3798349948267564,1.0,0.0,0.0
130.0,0.37780328531395857,1.0,0.0,0.0
131.0,0.37811451155690284,1.0,0.0,0.0
132.0,0.38650594964657453,0.0,-7.0,0.0
133.0,0.3856325177496028,0.0,-7.0,0.0
134.0,0.37526015496197324,1.0,0.0,0.0
135.0,0.36846924328887587,0.0,-8.0,0.0
136.0,0.3644092465760157,0.0,-5.0,0.0
137.0,0.3623544491249738,0.0,-9.0,0.0
138.0,0.3721433838030178,0.0,-7.0,0.0
139.0,0.372574948377632,1.0,0.0,0.0
140.0,0.3845865631202686,0.0,-6.0,0.0
141.0,0.3838855330649441,0.0,-9.0,0.0
142.0,0.3814746847248233,0.0,-8.0,0.0
143.0,0.38936865366683676,0.0,-8.0,0.0
144.0,0.3935307925007,0.0,-7.0,0.0
145.0,0.39417934771497054,0.0,-9.0,0.0
146.0,0.3898452565869118,0.0,-6.0,0.0
147.0,0.38938810368267845,0.0,-9.0,0.0
148.0,0.3863589566241188,0.0,-2.0,0.0
149.0,0.39300780111358946,0.0,-2.0,0.0
150.0,0.40297268263021496,1.0,0.0,0.0
151.0,0.4035686315591861,0.0,-4.0,0.0
152.0,0.4065532949661341,1.0,0.0,0.0
153.0,0.41229301625983367,0.0,-8.0,0.0
154.0,0.422112774084229,0.0,-7.0,0.0
155.0,0.4244789356494896,0.0,-8.0,0.0
156.0,0.4359051785274577,0.0,-8.0,0.0
157.0,0.45021604519553376,0.0,-8.0,0.0
158.0,0.4369168150521048,1.0,1.0,0.0
159.0,0.4440287128454439,0.0,-5.0,0.0
160.0,0.4409037311478372,1.0,0.0,0.0
161.0,0.44541563917995464,0.0,-3.0,0.0
162.0,0.4488925765996884,0.0,-8.0,0.0
163.0,0.44538910939652976,0.0,-6.0,0.0
164.0,0.4518456271576144,1.0,0.0,0.0
165.0,0.4546963388984576,0.0,-7.0,0.0
166.0,0.464491994228165,0.0,-8.0,0.0
167.0,0.46658532192336166,0.0,-8.0,0.0
168.0,0.4578038443318228,0.0,-2.0,0.0
169.0,0.45541325404223454,1.0,0.0,0.0
170.0,0.45068083737233894,1.0,0.0,0.0
171.0,0.445077386438916,0.0,-9.0,0.0
172.0,0.4538404492619947,0.0,-8.0,0.0
173.0,0.4535694209959667,0.0,-3.0,0.0
174.0,0.4653177691998841,0.0,-9.0,0.0
175.0,0.4605869951276611,0.0,-7.0,0.0
176.0,0.46490888762886445,0.0,-8.0,0.0
177.0,0.45394458810925414,1.0,0.0,0.0
178.0,0.4477244170600172,1.0,0.0,0.0
179.0,0.44928577110877144,0.0,-5.0,0.0
180.0,0.45867246361809494,0.0,-9.0,0.0
181.0,0.4594985530721692,0.0,-8.0,0.0
182.0,0.4495199149179688,1.0,0.0,0.0
183.0,0.4489684476235692,0.0,-7.0,0.0
184.0,0.4480525339561199,0.0,-3.0,0.0
185.0,0.4464740331041614,1.0,0.0,0.0
186.0,0.4414566164557164,0.0,-8.0,0.0
187.0,0.44188557947379875,0.0,-8.0,0.0
188.0,0.4345183364302407,0.0,-8.0,0.0
189.0,0.4406636652028547,0.0,-8.0,0.0
190.0,0.4412236789059476,0.0,-9.0,0.0
191.0,0.4486213636459355,0.0,-2.0,0.0
192.0,0.4465518158690547,0.0,-9.0,0.0
193.0,0.4481523509145692,0.0,-8.0,0.0
194.0,0.4652979531500267,0.0,-8.0,0.0
195.0,0.4623582880434619,1.0,0.0,0.0
196.0,0.46995138184032376,1.0,0.0,0.0
197.0,0.47490158303253077,0.0,-9.0,0.0
198.0,0.4740491824689401,0.0,-9.0,0.0
199.0,0.4718037694431511,0.0,-8.0,0.0
200.0,0.4574475035257198,0.0,-3.0,0.0
201.0,0.45662441122550734,0.0,-5.0,0.0
202.0,0.45705663303537936,0.0,-5.0,0.0
203.0,0.4752232725042651,0.0,-6.0,0.0
204.0,0.47845034945467674,0.0,-5.0,0.0
205.0,0.47344175177205333,0.0,-9.0,0.0
206.0,0.45277369058435835,1.0,0.0,0.0
207.0,0.4533634034481735,0.0,-7.0,0.0
208.0,0.45716988025413574,0.0,-3.0,0.0
209.0,0.45570157472867284,1.0,0.0,0.0
210.0,0.4516481899064998,0.0,-7.0,0.0
211.0,0.455627655128297,0.0,-7.0,0.0
212.0,0.4425578706099794,1.0,0.0,0.0
213.0,0.44707742829710795,0.0,-8.0,0.0
214.0,0.4446333058842833,0.0,-1.0,0.0
215.0,0.43985340637620224,0.0,-5.0,0.0
216.0,0.4406592969119713,0.0,-6.0,0.0
217.0,0.4482113109803963,0.0,-3.0,0.0
218.0,0.4444846362763122,0.0,-4.0,0.0
219.0,0.44879861936166265,0.0,-9.0,0.0
220.0,0.4514581378307629,0.0,-6.0,0.0
221.0,0.45720954349804394,1.0,0.0,0.0
222.0,0.455657901306729,0.0,-2.0,0.0
223.0,0.45822075814435603,0.0,-6.0,0.0
224.0,0.45945341530538464,0.0,-8.0,0.0
225.0,0.46017080527872384,0.0,-5.0,0.0
226.0,0.46030427081664005,0.0,-5.0,0.0
227.0,0.46122613677412383,0.0,-7.0,0.0
228.0,0.4676374811057669,1.0,0.0,0.0
229.0,0.4682474680857984,1.0,0.0,0.0
230.0,0.47210997791638004,0.0,-9.0,0.0
231.0,0.4682778780313978,1.0,0.0,0.0
232.0,0.4624071316360895,1.0,0.0,0.0
233.0,0.468543301136234,1.0,0.0,0.0
234.0,0.469899270400686,0.0,-2.0,0.0
235.0,0.46929793178143536,0.0,-7.0,0.0
236.0,0.46913651861182865,0.0,-8.0,0.0
237.0,0.4764964816320817,0.0,-9.0,0.0
238.0,0.4757422695723931,1.0,1.0,0.0
239.0,0.47403331769252777,1.0,0.0,0.0
240.0,0.47354389331432745,0.0,-7.0,0.0
241.0,0.48489731572101685,0.0,-9.0,0.0
242.0,0.4892811883808989,0.0,-6.0,0.0
243.0,0.4915864473183873,0.0,-2.0,0.0
244.0,0.4998278969937994,0.0,-8.0,0.0
245.0,0.49444311803211405,0.0,-8.0,0.0
246.0,0.4977866834930342,0.0,-5.0,0.0
247.0,0.49643526495942114,0.0,-9.0,0.0
248.0,0.49937112081864987,1.0,1.0,0.0
249.0,0.5084711896185519,1.0,0.0,0.0
250.0,0.5093770309511803,0.0,-8.0,0.0
251.0,0.5225537872119332,0.0,-9.0,0.0
252.0,0.527012843478739,1.0,0.0,0.0
253.0,0.5279287679559513,0.0,-4.0,0.0
254.0,0.5316967723178508,0.0,-9.0,0.0
255.0,0.5326397152831145,0.0,-3.0,0.0
256.0,0.5345292969941317,1.0,1.0,0.0
257.0,0.5316352384406107,1.0,0.0,0.0
258.0,0.5326681983687299,0.0,-7.0,0.0
259.0,0.5308735129813025,0.0,-2.0,0.0
260.0,0.5202113691523896,1.0,0.0,0.0
261.0,0.518879698808074,0.0,-3.0,0.0
262.0,0.5231157349362117,0.0,-7.0,0.0
263.0,0.5219728421362546,0.0,-8.0,0.0
264.0,0.5236052975774051,1.0,0.0,0.0
265.0,0.5154832083225926,0.0,-8.0,0.0
266.0,0.5108273910754767,0.0,-8.0,0.0
267.0,0.5126346084380267,1.0,0.0,0.0
268.0,0.5162223352407431,0.0,-2.0,0.0
269.0,0.5220739113095129,0.0,-7.0,0.0
270.0,0.5309670617737282,0.0,-8.0,0.0
271.0,0.5388948131485635,1.0,0.0,0.0
272.0,0.5398775048596679,0.0,-7.0,0.0
273.0,0.5416714666830652,0.0,-7.0,0.0
274.0,0.5370160680187952,0.0,-6.0,0.0
275.0,0.5354491684115633,1.0,0.0,0.0
276.0,0.532874999716392,0.0,-9.0,0.0
277.0,0.5407103481850613,0.0,-9.0,0.0
278.0,0.5394194764432798,0.0,-8.0,0.0
279.0,0.5329318688176757,0.0,-9.0,0.0
280.0,0.5429624593030904,0.0,-8.0,0.0
281.0,0.5496587577261705,1.0,0.0,0.0
282.0,0.5579234579149175,0.0,-5.0,0.0
283.0,0.5613756463715207,0.0,-7.0,0.0
284.0,0.5696589751217702,0.0,-7.0,0.0
285.0,0.566932783450782,0.0,-8.0,0.0
286.0,0.5662502891702305,0.0,-1.0,0.0
287.0,0.5608684667517503,0.0,-8.0,0.0
288.0,0.5591825475186969,0.0,-6.0,0.0
289.0,0.5599450412750131,0.0,-9.0,0.0
290.0,0.5596574852347465,0.0,-9.0,0.0
291.0,0.5605799671522381,0.0,-8.0,0.0
292.0,0.5505751786875294,0.0,-4.0,0.0
293.0,0.5507774104119229,1.0,1.0,0.0
294.0,0.545675462072147,0.0,-7.0,0.0
295.0,0.551994462140727,0.0,-8.0,0.0
296.0,0.5452175268383469,0.0,-4.0,0.0
297.0,0.5485467667883619,0.0,-4.0,0.0
298.0,0.5618568023869446,0.0,-8.0,0.0
299.0,0.5582042569316125,0.0,-5.0,0.0
300.0,0.5543347372401163,0.0,-8.0,0.0
301.0,0.5614796341629598,0.0,-7.0,0.0
302.0,0.5532144710622605,0.0,-6.0,0.0
303.0,0.5527851718524643,0.0,-9.0,0.0
304.0,0.5478421183175815,0.0,-6.0,0.0
305.0,0.5538016683174014,0.0,-8.0,0.0
306.0,0.5555841610078012,0.0,-8.0,0.0
307.0,0.5559615528044982,0.0,-8.0,0.0
308.0,0.5609286511048228,0.0,-6.0,0.0
309.0,0.5640001952947813,0.0,-5.0,0.0
310.0,0.5516359244018542,1.0,0.0,0.0
311.0,0.5527350927578008,0.0,-6.0,0.0
312.0,0.5514085394466613,1.0,0.0,0.0
313.0,0.556770793916021,1.0,0.0,0.0
314.0,0.5527989679879928,0.0,-2.0,0.0
315.0,0.5548746407649003,0.0,-8.0,0.0
316.0,0.5548464662979193,0.0,-9.0,0.0
317.0,0.5545084635962741,0.0,-8.0,0.0
318.0,0.5562397859818712,0.0,-6.0,0.0
319.0,0.5567679144901977,1.0,0.0,0.0
320.0,0.5515433402005739,1.0,1.0,0.0
321.0,0.5533735183852365,0.0,-6.0,0.0
322.0,0.5537313854773036,0.0,-7.0,0.0
323.0,0.558027373052372,0.0,-7.0,0.0
324.0,0.5546976565176829,0.0,-4.0,0.0
325.0,0.5486268551871345,0.0,-6.0,0.0
326.0,0.5470244748080927,0.0,-8.0,0.0
327.0,0.5572083286935045,0.0,-9.0,0.0
328.0,0.5567271595068324,0.0,-6.0,0.0
329.0,0.5704810462436968,0.0,-8.0,0.0
330.0,0.5761270367941064,0.0,-7.0,0.0
331.0,0.5772178896028753,0.0,-7.0,0.0
332.0,0.5694617465674181,0.0,-8.0,0.0
333.0,0.5704106307607403,0.0,-9.0,0.0
334.0,0.5707701687484777,0.0,-4.0,0.0
335.0,0.5734293598978267,0.0,-8.0,0.0
336.0,0.5801035171098979,1.0,0.0,0.0
337.0,0.5848212748605077,0.0,-7.0,0.0
338.0,0.5816965555991213,1.0,0.0,0.0
339.0,0.5921804770383632,0.0,-8.0,0.0
340.0,0.597710130641622,1.0,0.0,0.0
341.0,0.60051684977212,0.0,-9.0,0.0
342.0,0.6023405546598108,0.0,-8.0,0.0
343.0,0.608673482295527,0.0,-4.0,0.0
344.0,0.6068828317124192,0.0,-8.0,0.0
345.0,0.604366240286992,0.0,-6.0,0.0
346.0,0.6047383504262379,0.0,-2.0,0.0
347.0,0.6106920019912635,1.0,0.0,0.0
348.0,0.6134904833970988,0.0,-8.0,0.0
349.0,0.6096224096047345,1.0,0.0,0.0
350.0,0.6148670089300411,0.0,-1.0,0.0
351.0,0.618652475640154,1.0,0.0,0.0
352.0,0.6187837966768571,1.0,0.0,0.0
353.0,0.6187960374653736,0.0,-8.0,0.0
354.0,0.6232403338421115,0.0,-6.0,0.0
355.0,0.6161676601289843,0.0,-9.0,0.0
356.0,0.6200637568216925,0.0,-4.0,0.0
357.0,0.6177602908347037,0.0,-8.0,0.0
358.0,0.6246842843495934,1.0,0.0,0.0
359.0,0.6218678374460925,1.0,0.0,0.0
360.0,0.6207723792455804,0.0,-8.0,0.0
361.0,0.6204176823660695,1.0,0.0,0.0
362.0,0.6144655085760707,0.0,-9.0,0.0
363.0,0.6137389311026343,0.0,-6.0,0.0
364.0,0.6213501458403976,0.0,-9.0,0.0
365.0,0.6220582487399181,1.0,0.0,0.0
366.0,0.6270487408028458,0.0,-9.0,0.0
367.0,0.6225885117489347,1.0,0.0,0.0
368.0,0.6217521180234276,0.0,-6.0,0.0
369.0,0.6296363294999389,0.0,-6.0,0.0
370.0,0.6224393241517883,1.0,1.0,0.0
371.0,0.6205829156218036,0.0,-8.0,0.0
372.0,0.6242014594438129,0.0,-7.0,0.0
373.0,0.6262648955349971,0.0,-9.0,0.0
374.0,0.6294457187870793,0.0,-9.0,0.0
375.0,0.6339517808083862,0.0,-6.0,0.0
376.0,0.6414431773007241,0.0,-9.0,0.0
377.0,0.6452087704093192,0.0,-8.0,0.0
378.0,0.6446089813696734,1.0,0.0,0.0
379.0,0.6469774161937814,0.0,-7.0,0.0
380.0,0.6522109084824319,0.0,-8.0,0.0
381.0,0.6531896306329208,0.0,-7.0,0.0
382.0,0.6522321213448118,0.0,-2.0,0.0
383.0,0.6563536849131454,1.0,0.0,0.0
384.0,0.6568601987351338,1.0,0.0,0.0
385.0,0.6527040463065887,0.0,-2.0,0.0
386.0,0.6535284500087724,1.0,1.0,0.0
387.0,0.6563169846429432,1.0,1.0,0.0
388.0,0.6553663908379392,0.0,-3.0,0.0
389.0,0.6538082985514415,0.0,-7.0,0.0
390.0,0.6499845958638484,0.0,-9.0,0.0
391.0,0.6469358052077582,0.0,-3.0,0.0
392.0,0.6495160111055412,1.0,0.0,0.0
393.0,0.6476702043965411,0.0,-9.0,0.0
394.0,0.6512881196359891,0.0,-3.0,0.0
395.0,0.6513227540915322,1.0,0.0,0.0
396.0,0.6544068723855513,0.0,-6.0,0.0
397.0,0.6485408238692455,0.0,-8.0,0.0
398.0,0.6471186121025182,1.0,0.0,0.0
399.0,0.6427690993525894,0.0,-9.0,0.0
400.0,0.6483073553846452,1.0,0.0,0.0
401.0,0.6449853942789405,0.0,-8.0,0.0
402.0,0.6391677918616759,0.0,-8.0,0.0
403.0,0.636246174456905,1.0,0.0,0.0
404.0,0.6318034351356727,0.0,-6.0,0.0
405.0,0.6261968931858259,0.0,-5.0,0.0
406.0,0.6294462306745159,0.0,-5.0,0.0
407.0,0.6301302000678424,1.0,0.0,0.0
408.0,0.6336010524134329,1.0,1.0,0.0
409.0,0.6401911809255987,1.0,0.0,0.0
410.0,0.6415560485777221,0.0,-9.0,0.0
411.0,0.646275087291383,0.0,-6.0,0.0
412.0,0.6563599482086888,1.0,0.0,0.0
413.0,0.6539532683741668,1.0,0.0,0.0
414.0,0.6565522997071894,0.0,-6.0,0.0
415.0,0.6579024269688526,0.0,-6.0,0.0
416.0,0.6581125156607607,0.0,-8.0,0.0
417.0,0.663956164396997,1.0,1.0,0.0
418.0,0.6636654852868977,1.0,0.0,0.0
419.0,0.6600672614392704,0.0,-2.0,0.0
420.0,0.6541951080138485,0.0,-5.0,0.0
421.0,0.6566550149627314,1.0,0.0,0.0
422.0,0.6585419547106649,1.0,0.0,0.0
423.0,0.6567122407855587,0.0,-9.0,0.0
424.0,0.6547135945277724,0.0,-9.0,0.0
425.0,0.6532554298268713,0.0,-3.0,0.0
426.0,0.6540388338780503,0.0,-8.0,0.0
427.0,0.6495148801039314,0.0,-9.0,0.0
428.0,0.6508065793631,1.0,0.0,0.0
429.0,0.6522432180492493,0.0,-6.0,0.0
430.0,0.6507578112095403,0.0,-7.0,0.0
431.0,0.6535292215780025,1.0,0.0,0.0
432.0,0.6522314356574317,0.0,-7.0,0.0
433.0,0.6599178914438483,1.0,0.0,0.0
434.0,0.6532327816569304,0.0,-9.0,0.0
435.0,0.6552061618968796,0.0,-9.0,0.0
436.0,0.6599167051592693,0.0,-4.0,0.0
437.0,0.6550566124163502,0.0,-8.0,0.0
438.0,0.6591728648651903,0.0,-8.0,0.0
439.0,0.6606591069190338,1.0,0.0,0.0
440.0,0.6602062516676127,0.0,-8.0,0.0
441.0,0.6634800201017945,1.0,0.0,0.0
442.0,0.6641013205673711,0.0,-8.0,0.0
443.0,0.6676309208674123,0.0,-6.0,0.0
444.0,0.6631181130780704,0.0,-5.0,0.0
445.0,0.6588390120349061,0.0,-8.0,0.0
446.0,0.6621075151373041,0.0,-8.0,0.0
447.0,0.6665691919683605,0.0,-8.0,0.0
448.0,0.6675534789335662,0.0,-4.0,0.0
449.0,0.669015659123412,1.0,0.0,0.0
450.0,0.6687156053061407,0.0,-8.0,0.0
451.0,0.6697709740814053,1.0,1.0,0.0
452.0,0.6793393875369548,0.0,-7.0,0.0
453.0,0.6806232831234503,1.0,0.0,0.0
454.0,0.6853947246036594,0.0,-6.0,0.0
455.0,0.6877561544881299,0.0,-1.0,0.0
456.0,0.6922730897243011,1.0,0.0,0.0
457.0,0.6983122879939037,0.0,-9.0,0.0
458.0,0.6893294291710984,0.0,-4.0,0.0
459.0,0.6853655161075449,0.0,-5.0,0.0
460.0,0.690050194367338,1.0,0.0,0.0
461.0,0.6890861577709874,0.0,-7.0,0.0
462.0,0.6812969948482991,0.0,-5.0,0.0
463.0,0.680471639370368,0.0,-8.0,0.0
464.0,0.6812006064657146,1.0,0.0,0.0
465.0,0.6794805227748457,0.0,-5.0,0.0
466.0,0.6795856763794792,1.0,0.0,0.0
467.0,0.6724304304982256,0.0,-8.0,0.0
468.0,0.6780757436883905,1.0,0.0,0.0
469.0,0.6830907637222566,0.0,-3.0,0.0
470.0,0.6806492905699949,0.0,-9.0,0.0
471.0,0.6842362110575191,0.0,-8.0,0.0
472.0,0.6810175138637002,1.0,0.0,0.0
473.0,0.6910177728284553,0.0,-1.0,0.0
474.0,0.6920334931206276,0.0,-8.0,0.0
475.0,0.6933535640032549,0.0,-8.0,0.0
476.0,0.6941608694727959,0.0,-3.0,0.0
477.0,0.6994013459537315,0.0,-9.0,0.0
478.0,0.6995317638710581,0.0,-3.0,0.0
479.0,0.7015781180674863,1.0,0.0,0.0
480.0,0.7063408601792596,1.0,0.0,0.0
481.0,0.6996602408007868,0.0,-5.0,0.0
482.0,0.7048597863537044,0.0,-7.0,0.0
483.0,0.7105771650917215,1.0,0.0,0.0
484.0,0.710527664370323,0.0,-9.0,0.0
485.0,0.7047233702462548,0.0,-4.0,0.0
486.0,0.7100383161003835,0.0,-5.0,0.0
487.0,0.7050964913051812,0.0,-7.0,0.0
488.0,0.7007514273802592,1.0,0.0,0.0
489.0,0.7062613517877976,0.0,-2.0,0.0
490.0,0.7004799320047022,0.0,-7.0,0.0
491.0,0.6938161103224006,0.0,-8.0,0.0
492.0,0.7024790392567953,0.0,-8.0,0.0
493.0,0.7146696785964566,0.0,-7.0,0.0
494.0,0.7187481528622218,0.0,-4.0,0.0
495.0,0.7301413196629858,0.0,-9.0,0.0
496.0,0.73158603280547,0.0,-6.0,0.0
497.0,0.7340492759823987,0.0,-8.0,0.0
498.0,0.7359355346423674,0.0,-8.0,0.0
499.0,0.7316355236171099,1.0,0.0,0.0
500.0,0.72966084213487,1.0,0.0,0.0
501.0,0.7290097696714407,0.0,-8.0,0.0
502.0,0.7363331188840715,0.0,-8.0,0.0
503.0,0.7306272826810467,1.0,0.0,0.0
504.0,0.7379870266605546,0.0,-8.0,0.0
505.0,0.7315253941254072,0.0,-5.0,0.0
506.0,0.7296137630835456,0.0,-8.0,0.0
507.0,0.7303031198125206,1.0,0.0,0.0
508.0,0.7295000799236694,0.0,-8.0,0.0
509.0,0.7270292826414665,0.0,-8.0,0.0
510.0,0.722308447351515,0.0,-8.0,0.0
511.0,0.7229323112551318,0.0,-8.0,0.0
512.0,0.7297315742828873,0.0,-1.0,0.0
513.0,0.7235029473450987,1.0,0.0,0.0
514.0,0.721864351129566,0.0,-8.0,0.0
515.0,0.7177010214722719,0.0,-8.0,0.0
516.0,0.7117266856390312,0.0,-8.0,0.0
517.0,0.713036022737574,0.0,-3.0,0.0
518.0,0.7205492950161724,0.0,-9.0,0.0
519.0,0.7241941939480203,1.0,0.0,0.0
520.0,0.725836112054219,0.0,-8.0,0.0
521.0,0.7258864890919073,0.0,-6.0,0.0
522.0,0.7306920428500854,0.0,-8.0,0.0
523.0,0.7263340978256726,0.0,-9.0,0.0
524.0,0.7297007372313341,0.0,-8.0,0.0
525.0,0.7200068340317085,1.0,0.0,0.0
526.0,0.7195150031659362,0.0,-5.0,0.0
527.0,0.7229982121644415,0.0,-3.0,0.0
528.0,0.7205053434296225,0.0,-3.0,0.0
529.0,0.722497806408538,0.0,-8.0,0.0
530.0,0.7282454564239467,1.0,0.0,0.0
531.0,0.7245051711499134,1.0,0.0,0.0
532.0,0.7254187334340977,0.0,-3.0,0.0
533.0,0.7339068882402646,0.0,-7.0,0.0
534.0,0.7387643286973314,0.0,-8.0,0.0
535.0,0.7375786940933506,1.0,0.0,0.0
536.0,0.7318250157076278,1.0,0.0,0.0
537.0,0.7281476094366235,0.0,-7.0,0.0
538.0,0.7216744712231513,0.0,-7.0,0.0
539.0,0.7285465370694838,0.0,-1.0,0.0
540.0,0.7316917038135734,0.0,-8.0,0.0
541.0,0.7400694399002758,0.0,-8.0,0.0
542.0,0.7423500135323373,0.0,-9.0,0.0
543.0,0.7374572629932913,1.0,0.0,0.0
