iteration,tot_theta_change,win,reward,epsilon
130.0,0.3864231985504405,0.0,-9.0,1.0
131.0,0.37213652995669294,1.0,0.0,1.0
132.0,0.3772067191410041,0.0,-9.0,1.0
133.0,0.3875222710019598,0.0,-9.0,1.0
134.0,0.4024177006157956,0.0,-8.0,1.0
135.0,0.4036012237780403,0.0,-7.0,1.0
136.0,0.406764702313179,0.0,-9.0,1.0
137.0,0.39759755079697134,0.0,-9.0,1.0
138.0,0.3959670332119473,0.0,-4.0,1.0
139.0,0.401236533626178,0.0,-4.0,1.0
140.0,0.38466745065939795,0.0,-8.0,1.0
141.0,0.3860401707160038,0.0,-9.0,1.0
142.0,0.37284626776468616,0.0,-6.0,1.0
143.0,0.37901106145560925,0.0,-4.0,1.0
144.0,0.3881458855094636,0.0,-8.0,1.0
145.0,0.3993426874857985,0.0,-9.0,1.0
146.0,0.4007541960926812,0.0,-7.0,1.0
147.0,0.40109803881027306,0.0,-8.0,1.0
148.0,0.3975060416944406,0.0,-9.0,1.0
149.0,0.40824764765228955,0.0,-8.0,1.0
150.0,0.401769667526616,0.0,-6.0,1.0
151.0,0.4019023000599827,0.0,-7.0,1.0
152.0,0.40127950979059385,0.0,-8.0,1.0
153.0,0.3991317180255871,0.0,-8.0,1.0
154.0,0.3947264667598705,0.0,-9.0,1.0
155.0,0.39912051597582704,0.0,-6.0,1.0
156.0,0.3982549264815828,0.0,-3.0,1.0
157.0,0.397960675486345,1.0,0.0,1.0
158.0,0.40517882006934497,0.0,-8.0,1.0
159.0,0.4067812423141754,0.0,-6.0,1.0
160.0,0.3947456615455997,0.0,-2.0,1.0
161.0,0.39414142703120575,0.0,-9.0,1.0
162.0,0.3930339242119759,0.0,-4.0,1.0
163.0,0.3935268385691598,0.0,-8.0,1.0
164.0,0.39530502698415204,0.0,-2.0,1.0
165.0,0.39733332612198163,0.0,-7.0,1.0
166.0,0.4082903489090549,0.0,-9.0,1.0
167.0,0.4047239301827395,1.0,0.0,1.0
168.0,0.4019540287076734,0.0,-9.0,1.0
169.0,0.4107908906556079,0.0,-8.0,1.0
170.0,0.4066038025266826,0.0,-8.0,1.0
171.0,0.4061653798193849,0.0,-8.0,1.0
172.0,0.409534712307785,0.0,-7.0,1.0
173.0,0.4191880984058306,0.0,-8.0,1.0
174.0,0.41475287639508784,0.0,-8.0,1.0
175.0,0.4170379878014802,0.0,-5.0,1.0
176.0,0.4214447045052539,0.0,-9.0,1.0
177.0,0.42488561569920447,1.0,0.0,1.0
178.0,0.428183434511216,1.0,0.0,1.0
179.0,0.43117941504073276,0.0,-5.0,1.0
180.0,0.4386688170795016,0.0,-9.0,1.0
181.0,0.44128973185898596,0.0,-7.0,1.0
182.0,0.4482529998517367,0.0,-8.0,1.0
183.0,0.4445308883809124,0.0,-8.0,1.0
184.0,0.43883071027636017,1.0,0.0,1.0
185.0,0.43657537202330077,0.0,-3.0,1.0
186.0,0.43565346643412656,0.0,-8.0,1.0
187.0,0.43253282884048916,0.0,-9.0,1.0
188.0,0.43191962699025893,0.0,-3.0,1.0
189.0,0.4292438856230292,0.0,-8.0,1.0
190.0,0.43409100358104014,0.0,-8.0,1.0
191.0,0.4342644986019789,0.0,-8.0,1.0
192.0,0.4277611844561116,0.0,-4.0,1.0
193.0,0.42506843527781596,0.0,-8.0,1.0
194.0,0.4239452585963984,0.0,-8.0,1.0
195.0,0.422545817288474,0.0,-8.0,1.0
196.0,0.42209612946852504,0.0,-8.0,1.0
197.0,0.4286622833755955,0.0,-8.0,1.0
198.0,0.43165999643331965,0.0,-8.0,1.0
199.0,0.4322769012038848,0.0,-9.0,1.0
200.0,0.4345695258958372,0.0,-9.0,1.0
201.0,0.43657295471363805,0.0,-1.0,1.0
202.0,0.4374183134501874,0.0,-9.0,1.0
203.0,0.44080052381975143,0.0,-8.0,1.0
204.0,0.4429842424044423,0.0,-6.0,1.0
205.0,0.44138760331773425,1.0,0.0,1.0
206.0,0.43915317698795797,0.0,-7.0,1.0
207.0,0.4422710089601866,0.0,-8.0,1.0
208.0,0.44248067741948877,0.0,-7.0,1.0
209.0,0.4425519941956674,0.0,-9.0,1.0
210.0,0.4503132669094793,0.0,-5.0,1.0
211.0,0.45483227619029526,0.0,-8.0,1.0
212.0,0.45167915119808894,0.0,-8.0,1.0
213.0,0.4555970140569702,0.0,-3.0,1.0
214.0,0.4522182979517752,0.0,-9.0,1.0
215.0,0.4481672567480037,0.0,-8.0,1.0
216.0,0.4506199600923384,1.0,0.0,1.0
217.0,0.4511920688264791,0.0,-5.0,1.0
218.0,0.44759087320191265,0.0,-9.0,1.0
219.0,0.4465879103003554,0.0,-9.0,1.0
220.0,0.4553432593826784,0.0,-9.0,1.0
221.0,0.4529375703634302,0.0,-8.0,1.0
222.0,0.4521146155288258,0.0,-8.0,1.0
223.0,0.44879473814307774,0.0,-8.0,1.0
224.0,0.4483930139696481,0.0,-8.0,1.0
225.0,0.4522849802008746,0.0,-9.0,1.0
226.0,0.4552247146012099,0.0,-8.0,1.0
227.0,0.4599630404024433,0.0,-8.0,1.0
228.0,0.46337609965078325,0.0,-9.0,1.0
229.0,0.47291957792491374,0.0,-9.0,1.0
230.0,0.47113020144079903,0.0,-9.0,1.0
231.0,0.4706435886782151,0.0,-6.0,1.0
232.0,0.47197218418395626,0.0,-8.0,1.0
233.0,0.47542861378544604,0.0,-5.0,1.0
234.0,0.475281571928345,0.0,-3.0,1.0
235.0,0.4795087810709916,0.0,-6.0,1.0
236.0,0.48187256017880475,0.0,-6.0,1.0
237.0,0.4792856650665495,1.0,0.0,1.0
238.0,0.4812291618754435,0.0,-8.0,1.0
239.0,0.48474352822163136,0.0,-8.0,1.0
240.0,0.4838110455798649,0.0,-7.0,1.0
241.0,0.4893921574019027,0.0,-6.0,1.0
242.0,0.4846784350391607,0.0,-6.0,1.0
243.0,0.49002215294708684,0.0,-9.0,1.0
244.0,0.49690717101292087,0.0,-9.0,1.0
245.0,0.5008866987440845,0.0,-6.0,1.0
246.0,0.5068804750385483,1.0,0.0,1.0
247.0,0.5025121765776985,0.0,-7.0,1.0
248.0,0.507757702332898,0.0,-7.0,1.0
249.0,0.5134913831340651,0.0,-5.0,1.0
250.0,0.5136387292296494,0.0,-9.0,1.0
251.0,0.5091146504709486,0.0,-8.0,1.0
252.0,0.50904105380506,0.0,-8.0,1.0
253.0,0.5136159648308175,0.0,-7.0,1.0
254.0,0.5210912177121149,0.0,-2.0,1.0
255.0,0.5263912865470461,0.0,-4.0,1.0
256.0,0.5206608380799129,0.0,-8.0,1.0
257.0,0.5188395829550255,0.0,-9.0,1.0
258.0,0.5156132681697206,0.0,-8.0,1.0
259.0,0.5209453561462631,0.0,-8.0,1.0
260.0,0.5209662976105505,0.0,-9.0,1.0
261.0,0.5229533084562386,1.0,0.0,1.0
262.0,0.5229473469317077,0.0,-8.0,1.0
263.0,0.5191217018976183,0.0,-8.0,1.0
264.0,0.5220589503549113,0.0,-7.0,1.0
265.0,0.5304592068230352,0.0,-9.0,1.0
266.0,0.5293037204845515,0.0,-9.0,1.0
267.0,0.5416545860569953,0.0,-8.0,1.0
268.0,0.5401138377549606,0.0,-9.0,1.0
269.0,0.5453453004390258,0.0,-4.0,1.0
270.0,0.5476974955193136,1.0,0.0,1.0
271.0,0.5443559242583191,0.0,-9.0,1.0
272.0,0.5431078156381964,0.0,-8.0,1.0
273.0,0.5483300075554836,0.0,-6.0,1.0
274.0,0.5505330310695921,0.0,-7.0,1.0
275.0,0.5559665086713729,0.0,-6.0,1.0
276.0,0.5590795206039523,0.0,-9.0,1.0
277.0,0.5651341663113171,0.0,-2.0,1.0
278.0,0.5722566519818498,0.0,-4.0,1.0
279.0,0.5665971404050131,0.0,-5.0,1.0
280.0,0.5707186232229934,0.0,-2.0,1.0
281.0,0.5689973688248355,0.0,-9.0,1.0
282.0,0.5703932911877119,1.0,1.0,1.0
283.0,0.5690193797650483,0.0,-8.0,1.0
284.0,0.5678094684849613,0.0,-8.0,1.0
285.0,0.5730478943438304,1.0,0.0,1.0
286.0,0.5708116511234061,0.0,-8.0,1.0
287.0,0.5724614124388436,0.0,-3.0,1.0
288.0,0.570323857567076,0.0,-9.0,1.0
289.0,0.5662171555704363,0.0,-8.0,1.0
290.0,0.5638301475045147,0.0,-9.0,1.0
291.0,0.563628518822836,0.0,-8.0,1.0
292.0,0.5571091695099964,0.0,-9.0,1.0
293.0,0.5580873617106933,0.0,-9.0,1.0
294.0,0.5511130912568781,0.0,-9.0,1.0
295.0,0.5552369389011343,0.0,-9.0,1.0
296.0,0.5546497180421086,0.0,-4.0,1.0
297.0,0.5642024133590847,0.0,-5.0,1.0
298.0,0.5653118529632636,0.0,-7.0,1.0
299.0,0.5671385774568446,0.0,-3.0,1.0
300.0,0.561048593040798,0.0,-6.0,1.0
301.0,0.5636348064211922,1.0,0.0,1.0
302.0,0.5623262618754123,0.0,-7.0,1.0
303.0,0.5689929319925762,0.0,-8.0,1.0
304.0,0.5728809480370832,0.0,-6.0,1.0
305.0,0.5765922015094965,0.0,-9.0,1.0
306.0,0.5771426358968547,0.0,-7.0,1.0
307.0,0.5795669540473173,1.0,0.0,1.0
308.0,0.5770984747422615,0.0,-7.0,1.0
309.0,0.5730122344918507,0.0,-5.0,1.0
310.0,0.5799111198061535,1.0,0.0,1.0
311.0,0.5757928403002504,0.0,-8.0,1.0
312.0,0.5709660824749436,0.0,-8.0,1.0
313.0,0.5798889982136317,0.0,-8.0,1.0
314.0,0.5810901752498294,0.0,-9.0,1.0
315.0,0.5868896374387388,0.0,-6.0,1.0
316.0,0.5952418374451856,0.0,-8.0,1.0
317.0,0.5933118927974366,0.0,-9.0,1.0
318.0,0.5951265675965582,1.0,0.0,1.0
319.0,0.5945034777419155,0.0,-9.0,1.0
320.0,0.5923369634365288,0.0,-8.0,1.0
321.0,0.587755728373486,0.0,-9.0,1.0
322.0,0.5876621986443016,0.0,-9.0,1.0
323.0,0.5930834310438834,0.0,-5.0,1.0
324.0,0.5923329052089243,0.0,-9.0,1.0
325.0,0.6020750486262316,0.0,-3.0,1.0
326.0,0.5967482559593781,0.0,-9.0,1.0
327.0,0.5955437260081882,0.0,-9.0,1.0
328.0,0.598623548105547,0.0,-7.0,1.0
329.0,0.5964091425201078,0.0,-9.0,1.0
330.0,0.5977379359176317,0.0,-8.0,1.0
331.0,0.6002089106027756,1.0,0.0,1.0
332.0,0.6086962163852055,0.0,-1.0,1.0
333.0,0.6090627928796024,0.0,-7.0,1.0
334.0,0.6047356135175372,0.0,-9.0,1.0
335.0,0.6126907143463364,0.0,-6.0,1.0
336.0,0.6119378501451831,0.0,-9.0,1.0
337.0,0.6054920233508985,0.0,-8.0,1.0
338.0,0.6108966528160823,1.0,0.0,1.0
339.0,0.6170924148551543,0.0,-3.0,1.0
340.0,0.6157394841494033,0.0,-8.0,1.0
341.0,0.6137293833983777,0.0,-8.0,1.0
342.0,0.6191155175037051,0.0,-6.0,1.0
343.0,0.6241296729064907,0.0,-4.0,1.0
344.0,0.6197829944555318,0.0,-8.0,1.0
345.0,0.6199007252005926,0.0,-8.0,1.0
346.0,0.6112199239781907,0.0,-7.0,1.0
347.0,0.6106178985197431,0.0,-9.0,1.0
348.0,0.6174329985788132,0.0,-9.0,1.0
349.0,0.6222771726064088,0.0,-9.0,1.0
350.0,0.6286262793418329,0.0,-9.0,1.0
351.0,0.628980400631761,0.0,-7.0,1.0
352.0,0.6264500637499653,0.0,-5.0,1.0
353.0,0.6200558803622092,0.0,-9.0,1.0
354.0,0.6244871374793566,0.0,-1.0,1.0
355.0,0.6229037512473973,0.0,-8.0,1.0
356.0,0.6231820559922319,0.0,-7.0,1.0
357.0,0.6230860546060342,1.0,0.0,1.0
358.0,0.6194949722888916,0.0,-6.0,1.0
359.0,0.6208857221158172,0.0,-9.0,1.0
360.0,0.6148025148235242,0.0,-9.0,1.0
361.0,0.6088005378351597,0.0,-7.0,1.0
362.0,0.6121306764672679,0.0,-6.0,1.0
363.0,0.6122512718452094,0.0,-6.0,1.0
364.0,0.6214112971555443,0.0,-1.0,1.0
365.0,0.6221819079007076,0.0,-9.0,1.0
366.0,0.626476783768349,1.0,0.0,1.0
367.0,0.6307029245427239,0.0,-6.0,1.0
368.0,0.6269588506595999,0.0,-9.0,1.0
369.0,0.631756676435913,1.0,0.0,1.0
370.0,0.6343908945272508,1.0,0.0,1.0
371.0,0.6290717567147673,0.0,-9.0,1.0
372.0,0.627316049601003,0.0,-9.0,1.0
373.0,0.6205973811115728,0.0,-9.0,1.0
374.0,0.6154908682328166,0.0,-8.0,1.0
375.0,0.6129752940454556,0.0,-7.0,1.0
376.0,0.615636445359959,0.0,-8.0,1.0
377.0,0.6150259871501451,0.0,-6.0,1.0
378.0,0.6181940807432764,1.0,0.0,1.0
379.0,0.6160337987703539,0.0,-8.0,1.0
380.0,0.614021429804514,0.0,-8.0,1.0
381.0,0.6145528739157288,0.0,-9.0,1.0
382.0,0.6214710023414628,0.0,-4.0,1.0
383.0,0.62177135549446,0.0,-8.0,1.0
384.0,0.6241616121455058,0.0,-1.0,1.0
385.0,0.6272995367613922,0.0,-1.0,1.0
386.0,0.6169573314563965,0.0,-9.0,1.0
387.0,0.6125950286595072,0.0,-9.0,1.0
388.0,0.6166502541522237,0.0,-3.0,1.0
389.0,0.6132505292249699,0.0,-6.0,1.0
390.0,0.6179227879700149,0.0,-4.0,1.0
391.0,0.6137241993786893,0.0,-9.0,1.0
392.0,0.6148665045531456,0.0,-9.0,1.0
393.0,0.618111718742736,0.0,-8.0,1.0
394.0,0.6233962554334193,1.0,1.0,1.0
395.0,0.6194050179964916,0.0,-8.0,1.0
396.0,0.6195733603832905,0.0,-9.0,1.0
397.0,0.6184658437007797,1.0,0.0,1.0
398.0,0.6258498007106998,0.0,-8.0,1.0
399.0,0.6275069274387155,0.0,-9.0,1.0
400.0,0.6257702903922555,0.0,-9.0,1.0
401.0,0.6236631537194114,0.0,-8.0,1.0
402.0,0.6236869187512167,0.0,-9.0,1.0
403.0,0.6201284958995749,0.0,-5.0,1.0
404.0,0.6253463221558636,0.0,-7.0,1.0
405.0,0.6278105170185164,1.0,0.0,1.0
406.0,0.6329717584501234,0.0,-8.0,1.0
407.0,0.6399240440082287,0.0,-9.0,1.0
408.0,0.6445993130692506,0.0,-8.0,1.0
409.0,0.6475026315641272,0.0,-8.0,1.0
410.0,0.64839089160374,0.0,-8.0,1.0
411.0,0.6436430168348953,0.0,-9.0,1.0
412.0,0.648430357292074,0.0,-9.0,1.0
413.0,0.6485450289715223,0.0,-8.0,1.0
414.0,0.649337769058897,0.0,-6.0,1.0
415.0,0.654157309192507,0.0,-9.0,1.0
416.0,0.6550433902169783,0.0,-8.0,1.0
417.0,0.657060160688017,0.0,-9.0,1.0
418.0,0.6651854426689163,0.0,-8.0,1.0
419.0,0.6658213264800276,1.0,0.0,1.0
420.0,0.6629086671115452,0.0,-7.0,1.0
421.0,0.6683679393526863,0.0,-6.0,1.0
422.0,0.6657348124820731,0.0,-9.0,1.0
423.0,0.6645633606468365,0.0,-9.0,1.0
424.0,0.6709346248804524,0.0,-6.0,1.0
425.0,0.6658624645069556,0.0,-7.0,1.0
426.0,0.6678769830476055,0.0,-8.0,1.0
427.0,0.672782416106148,1.0,0.0,1.0
428.0,0.6709873349359362,0.0,-7.0,1.0
429.0,0.6705474354030841,0.0,-8.0,1.0
430.0,0.6799888808157395,1.0,0.0,1.0
431.0,0.6836219136684902,0.0,-6.0,1.0
432.0,0.6828284372093962,0.0,-8.0,1.0
433.0,0.6824429419477056,0.0,-9.0,1.0
434.0,0.6845376405299993,0.0,-9.0,1.0
435.0,0.6794994349817559,0.0,-8.0,1.0
436.0,0.6887975112681267,0.0,-7.0,1.0
437.0,0.6925878082044604,1.0,1.0,1.0
438.0,0.6915097536573802,0.0,-5.0,1.0
439.0,0.6894550427406119,0.0,-8.0,1.0
440.0,0.6829212808758262,0.0,-8.0,1.0
441.0,0.6780478234352507,0.0,-8.0,1.0
442.0,0.6807250596302177,0.0,-6.0,1.0
443.0,0.680401591102813,0.0,-9.0,1.0
444.0,0.6866150366338138,0.0,-8.0,1.0
445.0,0.6834776007235918,0.0,-8.0,1.0
446.0,0.6829511878334563,0.0,-9.0,1.0
447.0,0.6870340976572789,0.0,-8.0,1.0
448.0,0.6800459882707326,0.0,-9.0,1.0
449.0,0.679061251565893,0.0,-9.0,1.0
450.0,0.6803500190902702,0.0,-9.0,1.0
451.0,0.6875054179088755,0.0,-9.0,1.0
452.0,0.6859196888642893,0.0,-9.0,1.0
453.0,0.6898197477522029,1.0,0.0,1.0
454.0,0.6937852735319233,0.0,-1.0,1.0
455.0,0.6897949798761883,0.0,-9.0,1.0
456.0,0.6905639639586483,0.0,-8.0,1.0
457.0,0.6926327018273508,0.0,-4.0,1.0
458.0,0.6862386244421514,0.0,-6.0,1.0
459.0,0.6866368665761542,0.0,-8.0,1.0
460.0,0.6857984660390081,0.0,-7.0,1.0
461.0,0.6836472330189699,0.0,-8.0,1.0
462.0,0.6831291290062593,0.0,-9.0,1.0
463.0,0.6802802584073044,0.0,-8.0,1.0
464.0,0.6854249187941576,0.0,-8.0,1.0
465.0,0.6854528700661497,0.0,-7.0,1.0
466.0,0.6901331976252914,0.0,-1.0,1.0
467.0,0.6979371730912066,0.0,-7.0,1.0
468.0,0.7034908012573096,0.0,-6.0,1.0
469.0,0.7104568083770871,0.0,-3.0,1.0
470.0,0.7134804463051817,0.0,-1.0,1.0
471.0,0.7065596177971356,0.0,-9.0,1.0
472.0,0.7009679814209171,0.0,-8.0,1.0
473.0,0.70425925130731,0.0,-6.0,1.0
474.0,0.7010777349646999,0.0,-8.0,1.0
475.0,0.6988559685209521,0.0,-6.0,1.0
476.0,0.7013379046211945,0.0,-9.0,1.0
477.0,0.6998506628887575,0.0,-7.0,1.0
478.0,0.6970121908081434,0.0,-7.0,1.0
479.0,0.7024676822702228,1.0,0.0,1.0
480.0,0.7083394353177254,1.0,0.0,1.0
481.0,0.7143043324704103,0.0,-6.0,1.0
482.0,0.7120644422132001,0.0,-9.0,1.0
483.0,0.7084131658733609,0.0,-9.0,1.0
484.0,0.7081061483473128,0.0,-4.0,1.0
485.0,0.7065429631975947,0.0,-7.0,1.0
486.0,0.7119963009348672,0.0,-6.0,1.0
487.0,0.7163546348636176,0.0,-7.0,1.0
488.0,0.712970159364759,0.0,-9.0,1.0
489.0,0.7136034916312689,0.0,-7.0,1.0
490.0,0.7171607787090575,0.0,-9.0,1.0
491.0,0.7158122382977121,0.0,-9.0,1.0
492.0,0.7167783722072509,0.0,-5.0,1.0
493.0,0.7125426395461449,0.0,-9.0,1.0
494.0,0.7122710422829444,0.0,-9.0,1.0
495.0,0.7096399018128824,0.0,-9.0,1.0
496.0,0.7121264575073344,0.0,-8.0,1.0
497.0,0.7206910003409756,0.0,-8.0,1.0
498.0,0.7225225775236926,0.0,-9.0,1.0
499.0,0.7200436920465514,0.0,-6.0,1.0
500.0,0.7161349355866747,0.0,-9.0,0.9
501.0,0.7167773728641536,0.0,-7.0,0.9
502.0,0.7205676645095741,0.0,-7.0,0.9
503.0,0.7198853192536457,0.0,-8.0,0.9
504.0,0.7163239919088152,0.0,-7.0,0.9
505.0,0.7091619450150421,0.0,-8.0,0.9
506.0,0.7109915707310441,0.0,-7.0,0.9
507.0,0.7075048267500025,0.0,-9.0,0.9
508.0,0.7110854735936603,0.0,-9.0,0.9
509.0,0.7155299930747746,0.0,-8.0,0.9
510.0,0.7157100697025394,0.0,-6.0,0.9
511.0,0.7123473532609323,0.0,-9.0,0.9
512.0,0.7139368753101081,0.0,-8.0,0.9
513.0,0.7182330838634017,0.0,-7.0,0.9
514.0,0.7121999633467432,0.0,-9.0,0.9
515.0,0.7135487294576347,0.0,-9.0,0.9
516.0,0.7098077076472227,0.0,-7.0,0.9
517.0,0.7183525448578862,0.0,-6.0,0.9
518.0,0.7170650758126812,0.0,-9.0,0.9
519.0,0.7177608623292855,0.0,-1.0,0.9
520.0,0.718638393860955,0.0,-9.0,0.9
521.0,0.7240989925851536,0.0,-8.0,0.9
522.0,0.7259169016968592,0.0,-6.0,0.9
523.0,0.7207782593777458,0.0,-9.0,0.9
524.0,0.7191787350274746,0.0,-8.0,0.9
525.0,0.7214814368470995,0.0,-8.0,0.9
526.0,0.7183206088602626,0.0,-6.0,0.9
527.0,0.7240967556758353,0.0,-5.0,0.9
528.0,0.7226098187234409,0.0,-8.0,0.9
529.0,0.7265056629687491,0.0,-9.0,0.9
530.0,0.7316539509818348,0.0,-8.0,0.9
531.0,0.7256041376059188,0.0,-9.0,0.9
532.0,0.7284401917285603,0.0,-8.0,0.9
533.0,0.737045519166254,1.0,0.0,0.9
534.0,0.7349833169379584,0.0,-6.0,0.9
535.0,0.7331286402877077,0.0,-8.0,0.9
536.0,0.7407733756276998,0.0,-2.0,0.9
537.0,0.7364162629887986,0.0,-9.0,0.9
538.0,0.7341515362418206,0.0,-5.0,0.9
539.0,0.7333929739933284,0.0,-9.0,0.9
540.0,0.7371281726613156,1.0,0.0,0.9
